Scenario,ISO,Year,Technology,wacc_projection
Delayed transition,FRA,2050,Wind_Onshore,0.027008393446481524
Delayed transition,GBR,2025,Wind_Onshore,0.016715158822245765
Delayed transition,GBR,2030,Wind_Onshore,0.01385473185750194
Delayed transition,GBR,2035,Wind_Onshore,0.010196299260462591
Delayed transition,GBR,2040,Wind_Onshore,0.012644066611088085
Delayed transition,GBR,2045,Wind_Onshore,0.008845643002430608
Delayed transition,GBR,2050,Wind_Onshore,0.007154678071289312
Delayed transition,GRC,2025,Wind_Onshore,0.03937198630673381
Delayed transition,GRC,2030,Wind_Onshore,0.04693671793621692
Delayed transition,GRC,2035,Wind_Onshore,0.0495454942998933
Delayed transition,GRC,2040,Wind_Onshore,0.052244622363448553
Delayed transition,GRC,2045,Wind_Onshore,0.053122395804874045
Delayed transition,GRC,2050,Wind_Onshore,0.05243459203575994
Delayed transition,HKG,2025,Wind_Onshore,0.01938600848101654
Delayed transition,HKG,2030,Wind_Onshore,0.017416588255600933
Delayed transition,HKG,2035,Wind_Onshore,0.019817632147829087
Delayed transition,HKG,2040,Wind_Onshore,0.01967762810502822
Delayed transition,HKG,2045,Wind_Onshore,0.018716399179596076
Delayed transition,HKG,2050,Wind_Onshore,0.01842635325339345
Delayed transition,HRV,2025,Wind_Onshore,0.027618774776925162
Delayed transition,HRV,2030,Wind_Onshore,0.02640078299291867
Delayed transition,HRV,2035,Wind_Onshore,0.028768989927198334
Delayed transition,HRV,2040,Wind_Onshore,0.02947604001917719
Delayed transition,HRV,2045,Wind_Onshore,0.029439576046392232
Delayed transition,HRV,2050,Wind_Onshore,0.029839516739266332
Delayed transition,HUN,2025,Wind_Onshore,0.029578793867109765
Delayed transition,HUN,2030,Wind_Onshore,0.026252884574672404
Delayed transition,HUN,2035,Wind_Onshore,0.02362397493911667
Delayed transition,HUN,2040,Wind_Onshore,0.02233052980905037
Delayed transition,HUN,2045,Wind_Onshore,0.02140058287743052
Delayed transition,HUN,2050,Wind_Onshore,0.019650943608858974
Delayed transition,IDN,2025,Wind_Onshore,0.01921677169396056
Delayed transition,IDN,2030,Wind_Onshore,0.01709008863751105
Delayed transition,IDN,2035,Wind_Onshore,0.014268765862028274
Delayed transition,IDN,2040,Wind_Onshore,0.013529858569039342
Delayed transition,IDN,2045,Wind_Onshore,0.012283892547491827
Delayed transition,IDN,2050,Wind_Onshore,0.01010386901669133
Delayed transition,IND,2025,Wind_Onshore,0.00861673442031511
Delayed transition,IND,2030,Wind_Onshore,-0.00912693224869263
Delayed transition,IND,2035,Wind_Onshore,-0.01526985557060584
Delayed transition,IND,2040,Wind_Onshore,-0.019385689807917123
Delayed transition,IND,2045,Wind_Onshore,-0.02782949894637842
Delayed transition,IND,2050,Wind_Onshore,-0.040139483995048124
Delayed transition,IRL,2025,Wind_Onshore,0.02701189263089222
Delayed transition,IRL,2030,Wind_Onshore,0.023503806800568846
Delayed transition,IRL,2035,Wind_Onshore,0.019873953246956566
Delayed transition,IRL,2040,Wind_Onshore,0.019662478766829083
Delayed transition,IRL,2045,Wind_Onshore,0.018828600071302937
Delayed transition,IRL,2050,Wind_Onshore,0.018105743092285582
Delayed transition,ITA,2025,Wind_Onshore,0.028646907438529885
Delayed transition,ITA,2030,Wind_Onshore,0.033195892608191474
Delayed transition,ITA,2035,Wind_Onshore,0.03524757414730065
Delayed transition,ITA,2040,Wind_Onshore,0.0394399272852929
Delayed transition,ITA,2045,Wind_Onshore,0.04136368350929451
Delayed transition,ITA,2050,Wind_Onshore,0.04356945344727948
Delayed transition,JPN,2025,Wind_Onshore,-0.0029932625532403346
Delayed transition,JPN,2030,Wind_Onshore,0.000524676490963551
Delayed transition,JPN,2035,Wind_Onshore,0.002110193750054206
Delayed transition,JPN,2040,Wind_Onshore,0.004784567988194313
Delayed transition,JPN,2045,Wind_Onshore,0.00582983052350252
Delayed transition,JPN,2050,Wind_Onshore,0.005210403453124228
Delayed transition,KOR,2025,Wind_Onshore,0.011730135839238813
Delayed transition,KOR,2030,Wind_Onshore,0.009931495437691167
Delayed transition,KOR,2035,Wind_Onshore,0.007935511231759507
