Scenario,Country,Variable,ISO,Year,Value
SSP1,New Zealand,Rule-of-Law Index,NZL,2052,0.932640194892883
SSP1,New Zealand,Rule-of-Law Index,NZL,2053,0.932079374790191
SSP1,New Zealand,Rule-of-Law Index,NZL,2054,0.93151843547821
SSP1,New Zealand,Rule-of-Law Index,NZL,2055,0.930956959724426
SSP1,New Zealand,Rule-of-Law Index,NZL,2056,0.930394649505615
SSP1,New Zealand,Rule-of-Law Index,NZL,2057,0.929847300052642
SSP1,New Zealand,Rule-of-Law Index,NZL,2058,0.929299652576446
SSP1,New Zealand,Rule-of-Law Index,NZL,2059,0.928748905658721
SSP1,New Zealand,Rule-of-Law Index,NZL,2060,0.928194880485534
SSP1,New Zealand,Rule-of-Law Index,NZL,2061,0.927637577056884
SSP1,New Zealand,Rule-of-Law Index,NZL,2062,0.927096486091613
SSP1,New Zealand,Rule-of-Law Index,NZL,2063,0.926552474498748
SSP1,New Zealand,Rule-of-Law Index,NZL,2064,0.926002621650695
SSP1,New Zealand,Rule-of-Law Index,NZL,2065,0.925446808338165
SSP1,New Zealand,Rule-of-Law Index,NZL,2066,0.92488545179367
SSP1,New Zealand,Rule-of-Law Index,NZL,2067,0.924330472946167
SSP1,New Zealand,Rule-of-Law Index,NZL,2068,0.923770070075988
SSP1,New Zealand,Rule-of-Law Index,NZL,2069,0.923202872276306
SSP1,New Zealand,Rule-of-Law Index,NZL,2070,0.922628998756408
SSP1,New Zealand,Rule-of-Law Index,NZL,2071,0.922048985958099
SSP1,New Zealand,Rule-of-Law Index,NZL,2072,0.921465635299682
SSP1,New Zealand,Rule-of-Law Index,NZL,2073,0.920876383781433
SSP1,New Zealand,Rule-of-Law Index,NZL,2074,0.920281112194061
SSP1,New Zealand,Rule-of-Law Index,NZL,2075,0.91968023777008
SSP1,New Zealand,Rule-of-Law Index,NZL,2076,0.919074177742004
SSP1,New Zealand,Rule-of-Law Index,NZL,2077,0.918470025062561
SSP1,New Zealand,Rule-of-Law Index,NZL,2078,0.917861461639404
SSP1,New Zealand,Rule-of-Law Index,NZL,2079,0.917247593402862
SSP1,New Zealand,Rule-of-Law Index,NZL,2080,0.916628658771514
SSP1,New Zealand,Rule-of-Law Index,NZL,2081,0.916004836559295
SSP1,New Zealand,Rule-of-Law Index,NZL,2082,0.915391385555267
SSP1,New Zealand,Rule-of-Law Index,NZL,2083,0.914774596691131
SSP1,New Zealand,Rule-of-Law Index,NZL,2084,0.914152204990387
SSP1,New Zealand,Rule-of-Law Index,NZL,2085,0.913524150848388
SSP1,New Zealand,Rule-of-Law Index,NZL,2086,0.912890791893005
SSP1,New Zealand,Rule-of-Law Index,NZL,2087,0.912273645401001
SSP1,New Zealand,Rule-of-Law Index,NZL,2088,0.911653816699981
SSP1,New Zealand,Rule-of-Law Index,NZL,2089,0.911028206348419
SSP1,New Zealand,Rule-of-Law Index,NZL,2090,0.910396695137023
SSP1,New Zealand,Rule-of-Law Index,NZL,2091,0.909759521484375
SSP1,New Zealand,Rule-of-Law Index,NZL,2092,0.909146904945373
SSP1,New Zealand,Rule-of-Law Index,NZL,2093,0.908531785011291
SSP1,New Zealand,Rule-of-Law Index,NZL,2094,0.90790969133377
SSP1,New Zealand,Rule-of-Law Index,NZL,2095,0.907280504703521
SSP1,New Zealand,Rule-of-Law Index,NZL,2096,0.906644582748413
SSP1,New Zealand,Rule-of-Law Index,NZL,2097,0.906030476093292
SSP1,New Zealand,Rule-of-Law Index,NZL,2098,0.905410766601562
SSP1,New Zealand,Rule-of-Law Index,NZL,2099,0.904781460762023
SSP1,New Zealand,Rule-of-Law Index,NZL,2100,0.904142618179321
SSP1,Nicaragua,Rule-of-Law Index,NIC,2025,0.304386496543884
SSP1,Nicaragua,Rule-of-Law Index,NIC,2026,0.31550309062004
SSP1,Nicaragua,Rule-of-Law Index,NIC,2027,0.325891494750976
SSP1,Nicaragua,Rule-of-Law Index,NIC,2028,0.328933328390121
SSP1,Nicaragua,Rule-of-Law Index,NIC,2029,0.331858932971954
SSP1,Nicaragua,Rule-of-Law Index,NIC,2030,0.335782557725906
SSP1,Nicaragua,Rule-of-Law Index,NIC,2031,0.340728759765625
SSP1,Nicaragua,Rule-of-Law Index,NIC,2032,0.343483507633209
SSP1,Nicaragua,Rule-of-Law Index,NIC,2033,0.34710156917572
SSP1,Nicaragua,Rule-of-Law Index,NIC,2034,0.351897746324539
SSP1,Nicaragua,Rule-of-Law Index,NIC,2035,0.357732146978378
SSP1,Nicaragua,Rule-of-Law Index,NIC,2036,0.364417731761932
SSP1,Nicaragua,Rule-of-Law Index,NIC,2037,0.369509130716323
SSP1,Nicaragua,Rule-of-Law Index,NIC,2038,0.375242322683334
SSP1,Nicaragua,Rule-of-Law Index,NIC,2039,0.381832420825958
SSP1,Nicaragua,Rule-of-Law Index,NIC,2040,0.389160186052322
SSP1,Nicaragua,Rule-of-Law Index,NIC,2041,0.397073775529861
SSP1,Nicaragua,Rule-of-Law Index,NIC,2042,0.403855323791503
SSP1,Nicaragua,Rule-of-Law Index,NIC,2043,0.411040872335433
SSP1,Nicaragua,Rule-of-Law Index,NIC,2044,0.418770730495452
SSP1,Nicaragua,Rule-of-Law Index,NIC,2045,0.426954597234725
SSP1,Nicaragua,Rule-of-Law Index,NIC,2046,0.435481190681457
SSP1,Nicaragua,Rule-of-Law Index,NIC,2047,0.443150341510772
SSP1,Nicaragua,Rule-of-Law Index,NIC,2048,0.451027244329452
SSP1,Nicaragua,Rule-of-Law Index,NIC,2049,0.459208995103836
SSP1,Nicaragua,Rule-of-Law Index,NIC,2050,0.467633783817291
SSP1,Nicaragua,Rule-of-Law Index,NIC,2051,0.476225048303604
SSP1,Nicaragua,Rule-of-Law Index,NIC,2052,0.48414209485054
SSP1,Nicaragua,Rule-of-Law Index,NIC,2053,0.492136240005493
SSP1,Nicaragua,Rule-of-Law Index,NIC,2054,0.500279068946838
SSP1,Nicaragua,Rule-of-Law Index,NIC,2055,0.508529841899871
SSP1,Nicaragua,Rule-of-Law Index,NIC,2056,0.516838133335113
SSP1,Nicaragua,Rule-of-Law Index,NIC,2057,0.524702191352844
SSP1,Nicaragua,Rule-of-Law Index,NIC,2058,0.532562613487243
SSP1,Nicaragua,Rule-of-Law Index,NIC,2059,0.540459513664245
SSP1,Nicaragua,Rule-of-Law Index,NIC,2060,0.548367857933044
SSP1,Nicaragua,Rule-of-Law Index,NIC,2061,0.556257307529449
SSP1,Nicaragua,Rule-of-Law Index,NIC,2062,0.563808381557464
SSP1,Nicaragua,Rule-of-Law Index,NIC,2063,0.571306467056274
SSP1,Nicaragua,Rule-of-Law Index,NIC,2064,0.578779518604278
SSP1,Nicaragua,Rule-of-Law Index,NIC,2065,0.58621335029602
SSP1,Nicaragua,Rule-of-Law Index,NIC,2066,0.593590319156646
SSP1,Nicaragua,Rule-of-Law Index,NIC,2067,0.600730657577514
SSP1,Nicaragua,Rule-of-Law Index,NIC,2068,0.607792377471923
SSP1,Nicaragua,Rule-of-Law Index,NIC,2069,0.614791393280029
SSP1,Nicaragua,Rule-of-Law Index,NIC,2070,0.621720552444458
SSP1,Nicaragua,Rule-of-Law Index,NIC,2071,0.628570735454559
SSP1,Nicaragua,Rule-of-Law Index,NIC,2072,0.635257065296173
SSP1,Nicaragua,Rule-of-Law Index,NIC,2073,0.641851127147674
SSP1,Nicaragua,Rule-of-Law Index,NIC,2074,0.648360669612884
SSP1,Nicaragua,Rule-of-Law Index,NIC,2075,0.654782772064209
SSP1,Nicaragua,Rule-of-Law Index,NIC,2076,0.661114275455474
SSP1,Nicaragua,Rule-of-Law Index,NIC,2077,0.667253077030181
SSP1,Nicaragua,Rule-of-Law Index,NIC,2078,0.673294067382812
SSP1,Nicaragua,Rule-of-Law Index,NIC,2079,0.679251313209533
SSP1,Nicaragua,Rule-of-Law Index,NIC,2080,0.68512487411499
SSP1,Nicaragua,Rule-of-Law Index,NIC,2081,0.690913021564483
SSP1,Nicaragua,Rule-of-Law Index,NIC,2082,0.696537256240844
SSP1,Nicaragua,Rule-of-Law Index,NIC,2083,0.702064156532287
SSP1,Nicaragua,Rule-of-Law Index,NIC,2084,0.707504868507385
SSP1,Nicaragua,Rule-of-Law Index,NIC,2085,0.712861001491546
SSP1,Nicaragua,Rule-of-Law Index,NIC,2086,0.718132734298706
SSP1,Nicaragua,Rule-of-Law Index,NIC,2087,0.723255932331085
SSP1,Nicaragua,Rule-of-Law Index,NIC,2088,0.728278219699859
SSP1,Nicaragua,Rule-of-Law Index,NIC,2089,0.733209908008575
SSP1,Nicaragua,Rule-of-Law Index,NIC,2090,0.738054573535919
SSP1,Nicaragua,Rule-of-Law Index,NIC,2091,0.742814600467681
SSP1,Nicaragua,Rule-of-Law Index,NIC,2092,0.747426748275756
SSP1,Nicaragua,Rule-of-Law Index,NIC,2093,0.751937627792358
SSP1,Nicaragua,Rule-of-Law Index,NIC,2094,0.756358921527862
SSP1,Nicaragua,Rule-of-Law Index,NIC,2095,0.760695695877075
SSP1,Nicaragua,Rule-of-Law Index,NIC,2096,0.764951467514038
SSP1,Nicaragua,Rule-of-Law Index,NIC,2097,0.769075989723205
SSP1,Nicaragua,Rule-of-Law Index,NIC,2098,0.773104846477508
SSP1,Nicaragua,Rule-of-Law Index,NIC,2099,0.777048707008361
SSP1,Nicaragua,Rule-of-Law Index,NIC,2100,0.780912995338439
SSP1,Niger,Rule-of-Law Index,NER,2025,0.772286057472229
SSP1,Niger,Rule-of-Law Index,NER,2026,0.774013042449951
SSP1,Niger,Rule-of-Law Index,NER,2027,0.777255833148956
SSP1,Niger,Rule-of-Law Index,NER,2028,0.780259668827056
SSP1,Niger,Rule-of-Law Index,NER,2029,0.783667743206024
SSP1,Niger,Rule-of-Law Index,NER,2030,0.787504076957702
SSP1,Niger,Rule-of-Law Index,NER,2031,0.79169350862503
SSP1,Niger,Rule-of-Law Index,NER,2032,0.795610606670379
SSP1,Niger,Rule-of-Law Index,NER,2033,0.799669206142425
SSP1,Niger,Rule-of-Law Index,NER,2034,0.803883910179138
SSP1,Niger,Rule-of-Law Index,NER,2035,0.808209180831909
SSP1,Niger,Rule-of-Law Index,NER,2036,0.812598347663879
SSP1,Niger,Rule-of-Law Index,NER,2037,0.81667822599411
SSP1,Niger,Rule-of-Law Index,NER,2038,0.820717275142669
SSP1,Niger,Rule-of-Law Index,NER,2039,0.824734389781951
SSP1,Niger,Rule-of-Law Index,NER,2040,0.828711688518524
SSP1,Niger,Rule-of-Law Index,NER,2041,0.832631111145019
SSP1,Niger,Rule-of-Law Index,NER,2042,0.836301922798156
SSP1,Niger,Rule-of-Law Index,NER,2043,0.83986473083496
SSP1,Niger,Rule-of-Law Index,NER,2044,0.84333449602127
SSP1,Niger,Rule-of-Law Index,NER,2045,0.846708476543426
SSP1,Niger,Rule-of-Law Index,NER,2046,0.849983811378479
SSP1,Niger,Rule-of-Law Index,NER,2047,0.853105843067169
SSP1,Niger,Rule-of-Law Index,NER,2048,0.856100559234619
SSP1,Niger,Rule-of-Law Index,NER,2049,0.858975350856781
SSP1,Niger,Rule-of-Law Index,NER,2050,0.861735701560974
SSP1,Niger,Rule-of-Law Index,NER,2051,0.864387810230255
SSP1,Niger,Rule-of-Law Index,NER,2052,0.86696857213974
SSP1,Niger,Rule-of-Law Index,NER,2053,0.869422376155853
SSP1,Niger,Rule-of-Law Index,NER,2054,0.871749937534332
SSP1,Niger,Rule-of-Law Index,NER,2055,0.873961567878723
SSP1,Niger,Rule-of-Law Index,NER,2056,0.876068592071533
SSP1,Niger,Rule-of-Law Index,NER,2057,0.878154635429382
SSP1,Niger,Rule-of-Law Index,NER,2058,0.880123138427734
SSP1,Niger,Rule-of-Law Index,NER,2059,0.881971180438995
SSP1,Niger,Rule-of-Law Index,NER,2060,0.883711159229278
SSP1,Niger,Rule-of-Law Index,NER,2061,0.885356485843658
SSP1,Niger,Rule-of-Law Index,NER,2062,0.887004375457763
SSP1,Niger,Rule-of-Law Index,NER,2063,0.888547301292419
SSP1,Niger,Rule-of-Law Index,NER,2064,0.889981508255004
SSP1,Niger,Rule-of-Law Index,NER,2065,0.891319632530212
SSP1,Niger,Rule-of-Law Index,NER,2066,0.892575442790985
SSP1,Niger,Rule-of-Law Index,NER,2067,0.893840491771698
SSP1,Niger,Rule-of-Law Index,NER,2068,0.895013451576232
SSP1,Niger,Rule-of-Law Index,NER,2069,0.896090924739837
SSP1,Niger,Rule-of-Law Index,NER,2070,0.897085070610046
SSP1,Niger,Rule-of-Law Index,NER,2071,0.898008704185485
SSP1,Niger,Rule-of-Law Index,NER,2072,0.898941040039062
SSP1,Niger,Rule-of-Law Index,NER,2073,0.899792492389679
SSP1,Niger,Rule-of-Law Index,NER,2074,0.900560617446899
SSP1,Niger,Rule-of-Law Index,NER,2075,0.901256501674652
SSP1,Niger,Rule-of-Law Index,NER,2076,0.901891887187957
SSP1,Niger,Rule-of-Law Index,NER,2077,0.902539432048797
SSP1,Niger,Rule-of-Law Index,NER,2078,0.903117477893829
SSP1,Niger,Rule-of-Law Index,NER,2079,0.903623521327972
SSP1,Niger,Rule-of-Law Index,NER,2080,0.90406721830368
SSP1,Niger,Rule-of-Law Index,NER,2081,0.904458940029144
SSP1,Niger,Rule-of-Law Index,NER,2082,0.904853761196136
SSP1,Niger,Rule-of-Law Index,NER,2083,0.905182242393493
SSP1,Niger,Rule-of-Law Index,NER,2084,0.90544319152832
SSP1,Niger,Rule-of-Law Index,NER,2085,0.905645787715911
SSP1,Niger,Rule-of-Law Index,NER,2086,0.905799746513366
SSP1,Niger,Rule-of-Law Index,NER,2087,0.905948638916015
SSP1,Niger,Rule-of-Law Index,NER,2088,0.906035184860229
SSP1,Niger,Rule-of-Law Index,NER,2089,0.906059145927429
SSP1,Niger,Rule-of-Law Index,NER,2090,0.906029045581817
SSP1,Niger,Rule-of-Law Index,NER,2091,0.905953705310821
SSP1,Niger,Rule-of-Law Index,NER,2092,0.905868589878082
SSP1,Niger,Rule-of-Law Index,NER,2093,0.90572702884674
SSP1,Niger,Rule-of-Law Index,NER,2094,0.90552932024002
