Model,Scenario,ISO,Variable,Year,Value
Remind-Magpie_damages,Current Policies,HKG,Population,2025,7.4569
Remind-Magpie_damages,Current Policies,HKG,GDP_damage,2025,398.749124016715
Remind-Magpie_damages,Current Policies,HND,Population,2025,10.9255
Remind-Magpie_damages,Current Policies,HND,GDP_damage,2025,61.2912624240984
Remind-Magpie_damages,Current Policies,HRV,Population,2025,3.9577
Remind-Magpie_damages,Current Policies,HRV,GDP_damage,2025,132.262965266365
Remind-Magpie_damages,Current Policies,HTI,Population,2025,12.1265
Remind-Magpie_damages,Current Policies,HTI,GDP_damage,2025,30.6998967029069
Remind-Magpie_damages,Current Policies,HUN,Population,2025,9.5376
Remind-Magpie_damages,Current Policies,HUN,GDP_damage,2025,324.416654303432
Remind-Magpie_damages,Current Policies,IDN,Population,2025,291.944
Remind-Magpie_damages,Current Policies,IDN,GDP_damage,2025,3528.11474276311
Remind-Magpie_damages,Current Policies,IND,Population,2025,1454.6067
Remind-Magpie_damages,Current Policies,IND,GDP_damage,2025,10972.6429677386
Remind-Magpie_damages,Current Policies,IRL,Population,2025,5.0954
Remind-Magpie_damages,Current Policies,IRL,GDP_damage,2025,552.669578857446
Remind-Magpie_damages,Current Policies,IRN,Population,2025,91.6111
Remind-Magpie_damages,Current Policies,IRN,GDP_damage,2025,1271.47840649508
Remind-Magpie_damages,Current Policies,IRQ,Population,2025,47.5016
Remind-Magpie_damages,Current Policies,IRQ,GDP_damage,2025,378.625443332124
Remind-Magpie_damages,Current Policies,ISL,Population,2025,0.3785
Remind-Magpie_damages,Current Policies,ISL,GDP_damage,2025,20.4847664769872
Remind-Magpie_damages,Current Policies,ISR,Population,2025,9.4666
Remind-Magpie_damages,Current Policies,ISR,GDP_damage,2025,379.61236976582
Remind-Magpie_damages,Current Policies,ITA,Population,2025,58.5938
Remind-Magpie_damages,Current Policies,ITA,GDP_damage,2025,2290.74938814477
Remind-Magpie_damages,Current Policies,JAM,Population,2025,2.8608
Remind-Magpie_damages,Current Policies,JAM,GDP_damage,2025,28.3486461080057
Remind-Magpie_damages,Current Policies,JOR,Population,2025,12.0129
Remind-Magpie_damages,Current Policies,JOR,GDP_damage,2025,98.2866437951818
Remind-Magpie_damages,Current Policies,JPN,Population,2025,122.9555
Remind-Magpie_damages,Current Policies,JPN,GDP_damage,2025,4829.80295019138
Remind-Magpie_damages,Current Policies,KAZ,Population,2025,20.0076
Remind-Magpie_damages,Current Policies,KAZ,GDP_damage,2025,579.25698331594
Remind-Magpie_damages,Current Policies,KEN,Population,2025,57.6787
Remind-Magpie_damages,Current Policies,KEN,GDP_damage,2025,272.405486844776
Remind-Magpie_damages,Current Policies,KGZ,Population,2025,6.9731
Remind-Magpie_damages,Current Policies,KGZ,GDP_damage,2025,39.2787178072388
Remind-Magpie_damages,Current Policies,KHM,Population,2025,17.9939
Remind-Magpie_damages,Current Policies,KHM,GDP_damage,2025,79.6978819894882
Remind-Magpie_damages,Current Policies,KOR,Population,2025,53.5647
Remind-Magpie_damages,Current Policies,KOR,GDP_damage,2025,2165.89901637417
Remind-Magpie_damages,Current Policies,KWT,Population,2025,4.7835
Remind-Magpie_damages,Current Policies,KWT,GDP_damage,2025,191.475178217785
Remind-Magpie_damages,Current Policies,LBN,Population,2025,5.9996
Remind-Magpie_damages,Current Policies,LBN,GDP_damage,2025,60.6001426303306
Remind-Magpie_damages,Current Policies,LBY,Population,2025,7.1133
Remind-Magpie_damages,Current Policies,LBY,GDP_damage,2025,135.123739907118
Remind-Magpie_damages,Current Policies,LKA,Population,2025,23.115
Remind-Magpie_damages,Current Policies,LKA,GDP_damage,2025,241.334066420756
Remind-Magpie_damages,Current Policies,LTU,Population,2025,2.7097
Remind-Magpie_damages,Current Policies,LTU,GDP_damage,2025,105.227103931153
Remind-Magpie_damages,Current Policies,LUX,Population,2025,0.6515
Remind-Magpie_damages,Current Policies,LUX,GDP_damage,2025,71.462181050124
Remind-Magpie_damages,Current Policies,LVA,Population,2025,1.8258
Remind-Magpie_damages,Current Policies,LVA,GDP_damage,2025,57.9298546173279
Remind-Magpie_damages,Current Policies,MAR,Population,2025,38.7974
Remind-Magpie_damages,Current Policies,MAR,GDP_damage,2025,291.396589869479
Remind-Magpie_damages,Current Policies,MDA,Population,2025,3.0878
Remind-Magpie_damages,Current Policies,MDA,GDP_damage,2025,37.2310406406012
Remind-Magpie_damages,Current Policies,MEX,Population,2025,131.5929
Remind-Magpie_damages,Current Policies,MEX,GDP_damage,2025,2485.00169683665
Remind-Magpie_damages,Current Policies,MKD,Population,2025,2.106
Remind-Magpie_damages,Current Policies,MKD,GDP_damage,2025,34.6985872372394
Remind-Magpie_damages,Current Policies,MLI,Population,2025,24.7237
Remind-Magpie_damages,Current Policies,MLI,GDP_damage,2025,48.4014299850356
Remind-Magpie_damages,Current Policies,MLT,Population,2025,0.5144
Remind-Magpie_damages,Current Policies,MLT,GDP_damage,2025,27.0107813470635
Remind-Magpie_damages,Current Policies,MMR,Population,2025,57.1537
Remind-Magpie_damages,Current Policies,MMR,GDP_damage,2025,209.571178934832
Remind-Magpie_damages,Current Policies,MNE,Population,2025,0.6519
Remind-Magpie_damages,Current Policies,MNE,GDP_damage,2025,13.8087843498616
Remind-Magpie_damages,Current Policies,MNG,Population,2025,3.6482
Remind-Magpie_damages,Current Policies,MNG,GDP_damage,2025,42.6558627203952
Remind-Magpie_damages,Current Policies,MOZ,Population,2025,35.5636
Remind-Magpie_damages,Current Policies,MOZ,GDP_damage,2025,42.5241047648532
Remind-Magpie_damages,Current Policies,MUS,Population,2025,1.3179
Remind-Magpie_damages,Current Policies,MUS,GDP_damage,2025,28.8654400312458
Remind-Magpie_damages,Current Policies,MYS,Population,2025,36.1155
Remind-Magpie_damages,Current Policies,MYS,GDP_damage,2025,960.442417774403
Remind-Magpie_damages,Current Policies,NAM,Population,2025,2.7192
Remind-Magpie_damages,Current Policies,NAM,GDP_damage,2025,23.0860848349527
Remind-Magpie_damages,Current Policies,NER,Population,2025,29.1369
Remind-Magpie_damages,Current Policies,NER,GDP_damage,2025,36.0839443461169
Remind-Magpie_damages,Current Policies,NGA,Population,2025,235.6002
Remind-Magpie_damages,Current Policies,NGA,GDP_damage,2025,1045.181979388
Remind-Magpie_damages,Current Policies,NIC,Population,2025,7.2246
Remind-Magpie_damages,Current Policies,NIC,GDP_damage,2025,41.5963279389558
Remind-Magpie_damages,Current Policies,NLD,Population,2025,17.484
Remind-Magpie_damages,Current Policies,NLD,GDP_damage,2025,953.778213441066
Remind-Magpie_damages,Current Policies,NOR,Population,2025,5.5349
Remind-Magpie_damages,Current Policies,NOR,GDP_damage,2025,336.035981589194
Remind-Magpie_damages,Current Policies,NPL,Population,2025,31.8276
Remind-Magpie_damages,Current Policies,NPL,GDP_damage,2025,121.174541320274
Remind-Magpie_damages,Current Policies,NZL,Population,2025,5.2888
Remind-Magpie_damages,Current Policies,NZL,GDP_damage,2025,206.05675560774
Remind-Magpie_damages,Current Policies,OMN,Population,2025,5.0418
Remind-Magpie_damages,Current Policies,OMN,GDP_damage,2025,147.740612110082
Remind-Magpie_damages,Current Policies,PAK,Population,2025,258.6896
Remind-Magpie_damages,Current Policies,PAK,GDP_damage,2025,1189.81125272113
Remind-Magpie_damages,Current Policies,PAN,Population,2025,4.5809
Remind-Magpie_damages,Current Policies,PAN,GDP_damage,2025,157.74237234667
Remind-Magpie_damages,Current Policies,PER,Population,2025,34.8597
Remind-Magpie_damages,Current Policies,PER,GDP_damage,2025,447.135765979206
Remind-Magpie_damages,Current Policies,PHL,Population,2025,124.5548
Remind-Magpie_damages,Current Policies,PHL,GDP_damage,2025,1035.14379024009
Remind-Magpie_damages,Current Policies,POL,Population,2025,38.7873
Remind-Magpie_damages,Current Policies,POL,GDP_damage,2025,1343.23883840346
Remind-Magpie_damages,Current Policies,PRK,Population,2025,27.4569
Remind-Magpie_damages,Current Policies,PRT,Population,2025,10.137
Remind-Magpie_damages,Current Policies,PRT,GDP_damage,2025,349.219601831101
Remind-Magpie_damages,Current Policies,PRY,Population,2025,7.0661
Remind-Magpie_damages,Current Policies,PRY,GDP_damage,2025,96.0506354228682
Remind-Magpie_damages,Current Policies,QAT,Population,2025,3.1558
Remind-Magpie_damages,Current Policies,QAT,GDP_damage,2025,241.591823648222
Remind-Magpie_damages,Current Policies,ROU,Population,2025,18.7779
Remind-Magpie_damages,Current Policies,ROU,GDP_damage,2025,566.904588193309
Remind-Magpie_damages,Current Policies,RUS,Population,2025,146.9663
Remind-Magpie_damages,Current Policies,RUS,GDP_damage,2025,3941.6314344457
Remind-Magpie_damages,Current Policies,SAU,Population,2025,39.62
Remind-Magpie_damages,Current Policies,SAU,GDP_damage,2025,1651.05596461176
Remind-Magpie_damages,Current Policies,SDN,Population,2025,50.2544
Remind-Magpie_damages,Current Policies,SDN,GDP_damage,2025,129.775291618602
Remind-Magpie_damages,Current Policies,SEN,Population,2025,18.6438
Remind-Magpie_damages,Current Policies,SEN,GDP_damage,2025,67.5641697943748
Remind-Magpie_damages,Current Policies,SGP,Population,2025,6.3544
Remind-Magpie_damages,Current Policies,SGP,GDP_damage,2025,566.279397650591
Remind-Magpie_damages,Current Policies,SLV,Population,2025,6.4307
Remind-Magpie_damages,Current Policies,SLV,GDP_damage,2025,59.25534122807
Remind-Magpie_damages,Current Policies,SRB,Population,2025,7.19
Remind-Magpie_damages,Current Policies,SRB,GDP_damage,2025,137.141147294095
Remind-Magpie_damages,Current Policies,SSD,Population,2025,11.2457
Remind-Magpie_damages,Current Policies,SUR,Population,2025,0.639
Remind-Magpie_damages,Current Policies,SUR,GDP_damage,2025,9.23410444965949
Remind-Magpie_damages,Current Policies,SVK,Population,2025,5.4706
Remind-Magpie_damages,Current Policies,SVK,GDP_damage,2025,186.08555401423
Remind-Magpie_damages,Current Policies,SVN,Population,2025,2.1025
Remind-Magpie_damages,Current Policies,SVN,GDP_damage,2025,80.4191482517539
Remind-Magpie_damages,Current Policies,SWE,Population,2025,10.5109
Remind-Magpie_damages,Current Policies,SWE,GDP_damage,2025,546.890462517023
Remind-Magpie_damages,Current Policies,SYR,Population,2025,24.3323
Remind-Magpie_damages,Current Policies,SYR,GDP_damage,2025,231.384776970803
Remind-Magpie_damages,Current Policies,TGO,Population,2025,9.493
Remind-Magpie_damages,Current Policies,TGO,GDP_damage,2025,20.0392477590585
Remind-Magpie_damages,Current Policies,THA,Population,2025,74.9217
Remind-Magpie_damages,Current Policies,THA,GDP_damage,2025,1203.56448407154
Remind-Magpie_damages,Current Policies,TJK,Population,2025,10.5312
Remind-Magpie_damages,Current Policies,TJK,GDP_damage,2025,47.3459725884257
Remind-Magpie_damages,Current Policies,TKM,Population,2025,6.7881
Remind-Magpie_damages,Current Policies,TKM,GDP_damage,2025,104.501718433885
Remind-Magpie_damages,Current Policies,TTO,Population,2025,1.5417
Remind-Magpie_damages,Current Policies,TTO,GDP_damage,2025,35.0319759929966
Remind-Magpie_damages,Current Policies,TUN,Population,2025,12.7516
Remind-Magpie_damages,Current Policies,TUN,GDP_damage,2025,118.353728839344
Remind-Magpie_damages,Current Policies,TUR,Population,2025,87.5273
Remind-Magpie_damages,Current Policies,TUR,GDP_damage,2025,2780.77225507538
Remind-Magpie_damages,Current Policies,TWN,Population,2025,23.2399
Remind-Magpie_damages,Current Policies,TWN,GDP_damage,2025,1233.06926432562
Remind-Magpie_damages,Current Policies,TZA,Population,2025,71.2996
Remind-Magpie_damages,Current Policies,TZA,GDP_damage,2025,185.107804856915
Remind-Magpie_damages,Current Policies,UGA,Population,2025,51.5286
Remind-Magpie_damages,Current Policies,UGA,GDP_damage,2025,119.330539149007
Remind-Magpie_damages,Current Policies,UKR,Population,2025,36.7856
Remind-Magpie_damages,Current Policies,UKR,GDP_damage,2025,422.703444692423
Remind-Magpie_damages,Current Policies,URY,Population,2025,3.4418
Remind-Magpie_damages,Current Policies,URY,GDP_damage,2025,85.2092024560282
Remind-Magpie_damages,Current Policies,USA,Population,2025,338.3907
Remind-Magpie_damages,Current Policies,USA,GDP_damage,2025,20627.296776301
Remind-Magpie_damages,Current Policies,UZB,Population,2025,36.4526
Remind-Magpie_damages,Current Policies,UZB,GDP_damage,2025,331.149970021253
Remind-Magpie_damages,Current Policies,VEN,Population,2025,28.6595
Remind-Magpie_damages,Current Policies,VEN,GDP_damage,2025,344.991837018221
Remind-Magpie_damages,Current Policies,VNM,Population,2025,103.8072
Remind-Magpie_damages,Current Policies,VNM,GDP_damage,2025,1163.65951739554
Remind-Magpie_damages,Current Policies,YEM,Population,2025,36.0921
Remind-Magpie_damages,Current Policies,YEM,GDP_damage,2025,53.7295455956458
Remind-Magpie_damages,Current Policies,ZAF,Population,2025,61.7364
Remind-Magpie_damages,Current Policies,ZAF,GDP_damage,2025,716.104456824355
Remind-Magpie_damages,Current Policies,ZMB,Population,2025,21.6307
Remind-Magpie_damages,Current Policies,ZMB,GDP_damage,2025,65.5649296184082
Remind-Magpie_damages,Current Policies,ZWE,Population,2025,17.225
Remind-Magpie_damages,Current Policies,ZWE,GDP_damage,2025,34.2762511817004
Remind-Magpie_damages,Delayed transition,AGO,Population,2025,38.9301
Remind-Magpie_damages,Delayed transition,AGO,GDP_damage,2025,200.238024036566
Remind-Magpie_damages,Delayed transition,ALB,Population,2025,2.8071
Remind-Magpie_damages,Delayed transition,ALB,GDP_damage,2025,43.9059118185864
Remind-Magpie_damages,Delayed transition,ARE,Population,2025,9.8912
Remind-Magpie_damages,Delayed transition,ARE,GDP_damage,2025,674.742307100257
Remind-Magpie_damages,Delayed transition,ARG,Population,2025,46.4636
Remind-Magpie_damages,Delayed transition,ARG,GDP_damage,2025,817.296564856257
Remind-Magpie_damages,Delayed transition,ARM,Population,2025,2.7923
Remind-Magpie_damages,Delayed transition,ARM,GDP_damage,2025,51.5302482898417
Remind-Magpie_damages,Delayed transition,AUS,Population,2025,27.1235
Remind-Magpie_damages,Delayed transition,AUS,GDP_damage,2025,1259.12839188337
Remind-Magpie_damages,Delayed transition,AUT,Population,2025,8.9933
Remind-Magpie_damages,Delayed transition,AUT,GDP_damage,2025,455.865721901133
Remind-Magpie_damages,Delayed transition,AZE,Population,2025,10.6074
Remind-Magpie_damages,Delayed transition,AZE,GDP_damage,2025,161.442628576503
Remind-Magpie_damages,Delayed transition,BEL,Population,2025,11.6265
Remind-Magpie_damages,Delayed transition,BEL,GDP_damage,2025,569.356877963545
Remind-Magpie_damages,Delayed transition,BEN,Population,2025,14.495
Remind-Magpie_damages,Delayed transition,BEN,GDP_damage,2025,48.0310478723614
Remind-Magpie_damages,Delayed transition,BGD,Population,2025,182.5643
Remind-Magpie_damages,Delayed transition,BGD,GDP_damage,2025,1210.70814404174
Remind-Magpie_damages,Delayed transition,BGR,Population,2025,6.64
Remind-Magpie_damages,Delayed transition,BGR,GDP_damage,2025,175.7704396446
Remind-Magpie_damages,Delayed transition,BHR,Population,2025,1.6406
Remind-Magpie_damages,Delayed transition,BHR,GDP_damage,2025,71.3989235909137
Remind-Magpie_damages,Delayed transition,BIH,Population,2025,3.197
Remind-Magpie_damages,Delayed transition,BIH,GDP_damage,2025,53.1819141169929
Remind-Magpie_damages,Delayed transition,BLR,Population,2025,9.4968
Remind-Magpie_damages,Delayed transition,BLR,GDP_damage,2025,183.931894218322
Remind-Magpie_damages,Delayed transition,BOL,Population,2025,12.7343
Remind-Magpie_damages,Delayed transition,BOL,GDP_damage,2025,99.434838905023
Remind-Magpie_damages,Delayed transition,BRA,Population,2025,219.5342
Remind-Magpie_damages,Delayed transition,BRA,GDP_damage,2025,3181.69359736183
Remind-Magpie_damages,Delayed transition,BRN,Population,2025,0.4798
Remind-Magpie_damages,Delayed transition,BRN,GDP_damage,2025,24.5248395842428
Remind-Magpie_damages,Delayed transition,BWA,Population,2025,2.774
Remind-Magpie_damages,Delayed transition,BWA,GDP_damage,2025,40.2331479383498
Remind-Magpie_damages,Delayed transition,CAN,Population,2025,39.4538
Remind-Magpie_damages,Delayed transition,CAN,GDP_damage,2025,1768.26783961923
Remind-Magpie_damages,Delayed transition,CHE,Population,2025,8.8939
Remind-Magpie_damages,Delayed transition,CHE,GDP_damage,2025,574.751093700918
Remind-Magpie_damages,Delayed transition,CHL,Population,2025,19.7585
Remind-Magpie_damages,Delayed transition,CHL,GDP_damage,2025,467.629229995525
Remind-Magpie_damages,Delayed transition,CHN,Population,2025,1411.3712
Remind-Magpie_damages,Delayed transition,CHN,GDP_damage,2025,25479.3482622542
Remind-Magpie_damages,Delayed transition,CIV,Population,2025,30.2047
Remind-Magpie_damages,Delayed transition,CIV,GDP_damage,2025,165.361198783536
Remind-Magpie_damages,Delayed transition,CMR,Population,2025,30.0657
Remind-Magpie_damages,Delayed transition,CMR,GDP_damage,2025,104.610123908023
Remind-Magpie_damages,Delayed transition,COD,Population,2025,109.1461
Remind-Magpie_damages,Delayed transition,COD,GDP_damage,2025,119.894618900819
Remind-Magpie_damages,Delayed transition,COG,Population,2025,6.4375
Remind-Magpie_damages,Delayed transition,COG,GDP_damage,2025,21.7383630993724
Remind-Magpie_damages,Delayed transition,COL,Population,2025,52.8939
Remind-Magpie_damages,Delayed transition,COL,GDP_damage,2025,746.958581951088
Remind-Magpie_damages,Delayed transition,CRI,Population,2025,5.3043
Remind-Magpie_damages,Delayed transition,CRI,GDP_damage,2025,111.058449676868
Remind-Magpie_damages,Delayed transition,CUB,Population,2025,11.3122
Remind-Magpie_damages,Delayed transition,CUB,GDP_damage,2025,77.632735646416
Remind-Magpie_damages,Delayed transition,CYP,Population,2025,1.2774
Remind-Magpie_damages,Delayed transition,CYP,GDP_damage,2025,39.8368297962216
Remind-Magpie_damages,Delayed transition,CZE,Population,2025,10.789
Remind-Magpie_damages,Delayed transition,CZE,GDP_damage,2025,398.721993321875
Remind-Magpie_damages,Delayed transition,DEU,Population,2025,83.1263
Remind-Magpie_damages,Delayed transition,DEU,GDP_damage,2025,4019.04622364158
Remind-Magpie_damages,Delayed transition,DNK,Population,2025,5.8698
Remind-Magpie_damages,Delayed transition,DNK,GDP_damage,2025,322.104683204598
Remind-Magpie_damages,Delayed transition,DOM,Population,2025,11.6414
Remind-Magpie_damages,Delayed transition,DOM,GDP_damage,2025,232.108706510882
Remind-Magpie_damages,Delayed transition,DZA,Population,2025,47.2069
Remind-Magpie_damages,Delayed transition,DZA,GDP_damage,2025,470.244540779711
Remind-Magpie_damages,Delayed transition,ECU,Population,2025,18.5805
Remind-Magpie_damages,Delayed transition,ECU,GDP_damage,2025,193.594763359299
Remind-Magpie_damages,Delayed transition,EGY,Population,2025,117.1798
Remind-Magpie_damages,Delayed transition,EGY,GDP_damage,2025,1385.77437260675
Remind-Magpie_damages,Delayed transition,ERI,Population,2025,3.9134
Remind-Magpie_damages,Delayed transition,ERI,GDP_damage,2025,6.16434057057032
Remind-Magpie_damages,Delayed transition,ESP,Population,2025,47.3281
Remind-Magpie_damages,Delayed transition,ESP,GDP_damage,2025,1767.88426397604
Remind-Magpie_damages,Delayed transition,EST,Population,2025,1.34
Remind-Magpie_damages,Delayed transition,EST,GDP_damage,2025,45.8596012276038
Remind-Magpie_damages,Delayed transition,ETH,Population,2025,132.7986
Remind-Magpie_damages,Delayed transition,ETH,GDP_damage,2025,320.166417668472
Remind-Magpie_damages,Delayed transition,EU27,Population,2025,443.6964
Remind-Magpie_damages,Delayed transition,FIN,Population,2025,5.5051
Remind-Magpie_damages,Delayed transition,FIN,GDP_damage,2025,255.769124561419
Remind-Magpie_damages,Delayed transition,FRA,Population,2025,64.7393
Remind-Magpie_damages,Delayed transition,FRA,GDP_damage,2025,2826.67374466364
Remind-Magpie_damages,Delayed transition,GAB,Population,2025,2.5495
Remind-Magpie_damages,Delayed transition,GAB,GDP_damage,2025,31.7364809760632
Remind-Magpie_damages,Delayed transition,GBR,Population,2025,67.4562
Remind-Magpie_damages,Delayed transition,GBR,GDP_damage,2025,2930.47398895617
Remind-Magpie_damages,Delayed transition,GEO,Population,2025,3.6618
Remind-Magpie_damages,Delayed transition,GEO,GDP_damage,2025,72.8742776516288
