"Model","Scenario","Region","Variable","Unit","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","DNK","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",304.8726,321.076153394981,332.94245873103,346.304525628984,359.562990353265,379.049825529341,403.870678739548,428.708506687694,448.909753379486,472.11423346395,496.981631420153,523.980802136301,551.787523134596,574.464656615785,595.818202300248,612.907786103168,627.618441574215
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","DOM","Population","million",11.0254,11.6414,12.1775,12.6302,12.9917,13.2558,13.4526,13.591,13.6765,13.6884,13.6997,13.6288,13.5606,13.4372,13.312,13.1579,12.9921
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","DOM","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",193.3939,231.551079425021,280.917631297203,332.4462203224,382.749524767723,433.803104235013,489.806291277677,552.60665113475,610.944925077691,674.956296935625,739.576734205786,814.406354111235,893.104574357271,966.847939100037,1041.58018315193,1122.17213977243,1199.46870763576
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","DZA","Population","million",43.8883,47.2069,50.3498,53.2382,55.983,58.6368,61.1032,63.0874,64.512,65.2341,66.0286,66.3857,66.9416,67.2204,67.5301,67.4626,67.3477
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","DZA","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",437.6875,465.889126229856,453.289234688331,468.328781502959,503.349536955737,562.279608486714,639.27130376107,751.500248717084,875.222015468201,1043.32020842951,1233.64914404246,1461.85986546302,1709.10787907863,1983.73675739375,2285.42782969511,2652.82895286057,3056.95736134302
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","ECU","Population","million",17.6247,18.5805,19.4879,20.2583,20.8803,21.3833,21.7777,22.0645,22.2436,22.2835,22.303,22.1533,21.9813,21.686,21.3647,20.9803,20.5863
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","ECU","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",191.0012,193.126765242888,210.072076825742,232.094364689323,259.469997603193,292.631824910045,334.012379872574,384.62881512314,437.500109416902,498.84095308353,564.309821068112,640.493167075151,722.322270724339,802.350549581661,884.481150223684,972.410996934854,1057.80308536944
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","EGY","Population","million",108.5104,117.1798,126.7888,136.832,147.0119,156.833,165.8638,173.9812,181.2139,186.8078,192.4236,196.3258,200.2603,202.8228,205.3499,206.522,207.5661
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","EGY","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",1216.3115,1372.98795578479,1612.65741049777,1963.06361499977,2451.60965593382,3098.01412100154,3869.57217776799,4879.17717659268,5949.73237367938,7278.82163129926,8707.33583605645,10338.8979680064,12013.2059085973,13744.4332853322,15498.895662107,17517.0739526225,19603.3115465897
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","ERI","Population","million",3.574,3.9134,4.2761,4.6316,4.959,5.2419,5.4824,5.6848,5.8525,5.9823,6.103,6.1534,6.2118,6.2186,6.2456,6.2254,6.2254
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","ERI","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",5.8155,6.09915693431626,6.65070252458078,8.06520689947471,10.6687941893543,14.3411500016278,18.8531208653472,24.7975373169737,31.9730562947999,41.6398646308618,51.6212711214492,66.1598494344326,80.7426828951274,99.4110829487541,117.982296624657,140.985544894059,164.827578560473
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","ESP","Population","million",47.5945,47.3281,47.4949,47.7876,48.1725,48.6288,49.1419,49.4078,49.4194,49.1634,48.7786,48.3717,48.0382,47.7734,47.537,47.1062,46.5366
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","ESP","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",1626.5496,1762.43847419079,1809.78685335647,1913.66558626866,2049.14482478407,2222.29913917504,2421.96988982865,2637.63311704612,2814.99380394045,3000.19343674909,3183.47299765645,3368.95955503085,3553.40107657805,3708.98401455862,3865.53315131995,3998.4368536586,4108.9376565519
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","EST","Population","million",1.3365,1.34,1.3032,1.2717,1.2457,1.225,1.2076,1.1902,1.172,1.153,1.134,1.1156,1.0977,1.0802,1.0646,1.0486,1.0333
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","EST","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",45.5961,45.7088392595001,52.9575223050297,57.2806350211603,59.7136585422604,61.5738760485755,63.5692759496815,65.1321032326071,66.2999605202947,67.7542060922107,69.1766564416352,70.6590568281711,72.0085696637881,72.6679263221743,73.307506822983,73.5820704129316,73.5913019244048
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","ETH","Population","million",117.2907,132.7986,149.032,165.3075,181.3278,196.8731,211.9264,226.2719,239.7114,250.9122,261.5902,268.8421,275.7039,279.6548,283.9158,285.4379,287.1455
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","ETH","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",254.3372,316.76772615949,407.407716606015,540.072897195825,732.853277364505,982.412511222592,1276.96971794466,1658.28327377681,2124.38886409878,2757.08023283732,3409.36294746034,4353.82169629378,5292.06209166213,6485.85454501638,7661.0404709005,9095.54752110045,10538.6074264283
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","EU27","Population","million",447.8790000000001,443.6964,440.8699,438.7874000000001,437.0559,435.5789,434.2866999999999,432.2127000000002,429.4694,426.0567,422.6179000000001,419.3653999999999,416.2417,412.9018,409.7094,405.6532,401.5761999999999
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","FIN","Population","million",5.5561,5.5051,5.477,5.4587,5.4441,5.4353,5.4431,5.442,5.4432,5.4522,5.4709,5.4884,5.4951,5.4867,5.4733,5.4498,5.4349
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","FIN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",251.9178,254.916470638862,269.76057061679,281.914012868949,291.511874428602,304.319973272183,321.454735621403,338.111816616362,354.210481631971,373.173787200138,393.262066941092,414.796494894203,436.644669749757,455.157319215702,473.926494272425,490.523583965426,505.566202382325
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","FRA","Population","million",64.818,64.7393,65.3338,66.1037,66.9077,67.6279,68.2413,68.7408,69.2163,69.6864,70.187,70.7215,71.2528,71.7016,72.1564,72.46,72.7396
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","FRA","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",2749.3065,2817.84987830211,2931.46002484045,3044.73768521749,3168.51294343623,3338.67112890436,3549.98684350421,3779.53880987877,3967.22100113874,4185.54535214291,4430.27969665841,4708.59658305171,5012.07815985274,5295.78204986,5599.58599088611,5889.9773826625,6170.24334159791
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","GAB","Population","million",2.3004,2.5495,2.7921,3.0234,3.2458,3.4555,3.6468,3.816,3.9562,4.0556,4.1442,4.1924,4.248,4.2625,4.2811,4.2546,4.2297
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","GAB","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",30.2615,31.399636811172,33.691971082056,39.073817821337,46.5943865631124,54.8020667010354,62.6943965097242,72.1583707062123,82.6579865152467,96.6098437250002,108.339398813015,126.204841248884,140.917289082545,159.748913238185,175.662485836991,195.256472879517,212.800216517596
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","GBR","Population","million",67.3254,67.4562,68.2525,69.1563,70.1362,71.2303,72.4188,73.3883,74.197,74.9043,75.6376,76.3682,76.9694,77.3172,77.5176,77.4831,77.469
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","GBR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",2728.5081,2921.12808396673,3085.59411827981,3297.54316271533,3549.99052410053,3885.32361695645,4286.15448891994,4702.73142803056,5083.59343380745,5505.06840270585,5953.38291458916,6431.03692913254,6917.39083301656,7346.11814954905,7771.14940145168,8150.84175467116,8496.30449533878
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","GEO","Population","million",3.7514,3.6618,3.4981,3.3461,3.2067,3.0753,2.9458,2.8147,2.6842,2.5658,2.467,2.3786,2.3036,2.2392,2.189,2.1482,2.12
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","GEO","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",50.2212,69.7237305989724,81.1268692037652,94.7247977809023,109.647176549269,122.255633104586,132.280644770052,140.71969817596,145.999297768591,150.294233385083,153.377506724638,157.764992357439,161.236311651154,164.228820304938,167.212923246248,173.009280000152,179.662256971529
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","GHA","Population","million",32.3042,35.8141,39.391,42.9591,46.5571,50.1158,53.5525,56.6965,59.5771,61.9786,64.404,66.1896,67.9771,69.0603,70.2279,70.7485,71.3734
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","GHA","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",160.8086,173.984876576395,205.538413754917,252.284526016737,319.035956366713,399.771308682667,488.637246724651,601.147956316195,734.864006511835,914.125786418213,1086.51514915013,1337.98357206731,1575.53352505833,1880.34945422424,2171.86741012744,2528.29553173564,2877.48411096686
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","GRC","Population","million",10.6023,10.3055,10.1387,10.0089,9.9031,9.8109,9.7252,9.6186,9.4932,9.3479,9.1969,9.0472,8.9062,8.7709,8.645,8.4963,8.3353
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","GRC","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",279.8135,312.762267225783,332.261193014589,348.237464960476,368.438546036611,393.349850819257,421.135673065937,450.222532800666,471.669634504672,494.187995107704,516.775366285141,539.838553568847,562.52006217488,580.521401909588,598.70661980844,613.378995313548,624.873324716644
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","GTM","Population","million",17.3667,18.7583,20.1791,21.4776,22.6463,23.6477,24.464,25.0993,25.5923,25.9229,26.2173,26.2953,26.3069,26.1443,25.9269,25.6103,25.2578
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","GTM","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",148.2861,165.109348518328,189.566257931902,220.075558302441,258.44672186002,305.01279557536,361.381607939727,429.082129335404,498.862501477151,577.228194727731,658.600592344643,751.815656829563,850.75270727278,946.302834371949,1043.7888164383,1147.56886074722,1248.16154882048
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","HKG","Population","million",7.4355,7.4569,7.4774,7.4606,7.427,7.3874,7.3607,7.3151,7.2485,7.1584,7.0444,6.9257,6.7854,6.6448,6.4717,6.3062,6.1145
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","HKG","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",370.2566,394.592289476306,413.173884420513,433.032355529846,446.252425666777,453.415636726993,454.478891148698,455.545365214123,448.627406204864,444.564495867569,447.061482426321,447.52306072193,449.7329613576,445.384468807222,442.652786227439,443.071456638111,447.519667648993
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","HND","Population","million",10.1208,10.9255,11.6949,12.3889,12.9857,13.4835,13.9033,14.2515,14.524,14.6959,14.8313,14.8402,14.8214,14.7155,14.5847,14.4045,14.2047
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","HND","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",53.3624,61.1452830266728,69.9861747167905,81.9424992864032,98.1934637429739,119.300276496182,146.866714041005,182.444535629764,222.60679047964,271.183439251014,326.889873350149,393.663236310722,468.322245618089,545.567812452128,627.686568702522,717.265170694905,808.190289062726
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","HRV","Population","million",4.1376,3.9577,3.8221,3.6988,3.5814,3.4717,3.3712,3.2796,3.1968,3.1207,3.0498,2.9812,2.9145,2.8498,2.7908,2.7301,2.6727
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","HRV","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",111.2271,131.852018123305,143.972499223224,151.540455819065,155.505703872697,159.159837802609,162.859243090404,166.245594107879,167.109349253707,169.218768856189,172.454492037529,176.821702590091,181.728325713171,185.724527048831,190.490589604969,195.122447985126,200.067131052369
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","HTI","Population","million",11.3229,12.1265,12.8916,13.5784,14.1703,14.672,15.0587,15.3177,15.4553,15.4871,15.5101,15.4342,15.3577,15.204,15.0319,14.8101,14.5712
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","HTI","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",35.081,30.6265562533259,32.5113410404891,38.8789412267858,47.8340554894408,59.972998046334,76.5182500610148,98.9117071088537,126.166949281195,161.112197506708,202.873826839663,255.207272070531,317.695338110239,387.837210026898,467.912255978471,560.324064269348,660.274282448731
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","HUN","Population","million",9.8247,9.5376,9.3513,9.1593,8.9618,8.771,8.5963,8.4296,8.2596,8.0683,7.8641,7.6595,7.466,7.2816,7.1064,6.9223,6.7456
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","HUN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",302.4031,323.404672491077,354.055603485903,378.532054788567,396.731693544101,415.033193374582,434.561708681858,452.84078035042,463.026482438094,474.140435136749,485.837322253899,498.358414983735,510.433769942569,517.445507950691,523.399624703085,525.742766449604,525.831498807075
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","IDN","Population","million",281.1339,291.944,303.0448,312.3816,319.608,324.7322,327.7903,329.3536,329.4944,327.6963,326.1327,322.3176,318.697,313.1571,307.6826,300.9766,294.2452
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","IDN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",2967.2769,3489.02457885733,4019.61016675355,4627.60925981946,5471.54140586202,6282.41950764246,7097.8760368637,8053.84364290434,8864.33421280254,9792.3097227055,10722.8838867717,11745.6802231933,12688.8548009761,13504.6276192411,14232.4547596196,15037.3887655881,15781.4225341444
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","IND","Population","million",1396.3871,1454.6067,1514.8178,1561.564,1597.494,1621.711,1634.4847,1639.2297,1636.7177,1622.6482,1608.5786,1580.7467,1552.9147,1516.9884,1481.062,1442.4012,1403.7404
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","IND","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",8405.4977,10627.79739583,13269.8558746135,15991.4869441417,19382.7801088562,23377.2235207361,27623.2523066267,32525.3427472184,37512.0077862297,42605.7522748129,47880.9615626326,53375.3182520269,59057.1809120929,64221.4371222168,69453.9060361826,74372.9455263741,79334.0904651748
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","IRL","Population","million",4.9526,5.0954,5.2329,5.3849,5.5489,5.7201,5.8909,6.035,6.1526,6.2454,6.3256,6.399,6.4695,6.5354,6.5994,6.6376,6.6608
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","IRL","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",453.1625,550.896471667399,604.058122477759,656.603163587006,719.52775832238,807.518418484021,914.832292042898,1019.03655591129,1107.35937911672,1194.1468641055,1275.54780687029,1353.52104336474,1427.2906660032,1487.34594908497,1546.61353039764,1595.7070213486,1635.28171412608
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","IRN","Population","million",88.6002,91.6111,95.02,98.0216,100.5521,102.685,104.3389,105.4353,105.8069,105.1638,104.5309,102.884,101.2479,99.1462,97.3943,95.5407,94.0305
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","IRN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",1189.0812,1259.73324969543,1238.44236942883,1278.42773043326,1346.03562534891,1444.87127763339,1549.20841364668,1696.18732843248,1826.68678719643,2007.11085666513,2181.82949938334,2369.90095241832,2537.18146501694,2696.45508698976,2848.65896261928,3041.43628943085,3237.67553191404
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","IRQ","Population","million",42.821,47.5016,52.5846,57.837,63.1179,68.1804,72.8657,77.1856,81.0585,84.1554,87.2271,89.5018,91.743,93.3023,94.6808,95.3762,95.9662
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","IRQ","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",371.2786,375.169270343033,381.785845556315,454.738893368925,642.655404015094,894.317403024748,1180.04397713861,1536.46525013534,1898.49882871203,2338.81036552668,2813.13248835101,3348.75135345658,3887.06554793054,4430.91300951414,4968.76322907357,5580.99465629015,6209.58426281965
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","ISL","Population","million",0.3677,0.3785,0.3873,0.3968,0.4052,0.4128,0.42,0.4263,0.432,0.4365,0.4416,0.4449,0.448,0.4493,0.4502,0.4502,0.4507
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","ISL","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",17.4085,20.3738661370049,22.7200908944033,25.482832326862,28.0607121747092,30.504713276535,32.9993045645059,35.2616760106508,37.2789911801167,39.1664726557773,41.2096099591214,42.8127111776442,44.4457221123089,45.7873470110611,47.0062835563508,47.8101987716842,48.520268016458
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","ISR","Population","million",8.8463,9.4666,10.1444,10.846,11.5737,12.3254,13.0818,13.8233,14.5358,15.1768,15.8883,16.52,17.2094,17.835,18.4902,19.0744,19.6983
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","ISR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",328.7135,376.103416922375,398.309706183304,431.304652724093,482.91301401907,550.636281879533,620.890106056669,712.123061189161,798.193211359338,906.991938815632,1019.24404266291,1145.65057023856,1268.57355199434,1391.66449983938,1512.29812655348,1654.30093862054,1799.53591571141
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","ITA","Population","million",59.9732,58.5938,57.7946,57.1614,56.6111,56.0978,55.5872,54.867,53.9708,52.9509,51.9861,51.1751,50.5201,49.9139,49.3068,48.5255,47.6736
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","ITA","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",2171.2251,2283.64381319387,2306.15743716454,2379.93647951214,2466.02817839629,2588.79686823713,2733.23293362741,2878.83959596089,2972.18750978858,3074.51667262144,3186.11576042009,3309.93279378423,3439.66326818487,3543.87627483882,3647.86298888864,3729.06171484517,3791.953373763
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","JAM","Population","million",2.8366,2.8608,2.8803,2.8842,2.872,2.8435,2.8018,2.7493,2.689,2.6214,2.5563,2.4778,2.403,2.3229,2.2499,2.1814,2.1212
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","JAM","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",27.2292,28.2804709639444,28.9949569936832,30.3464633508324,32.7360136823498,36.0626816264826,40.5488118346183,46.3466246038282,52.6066415087577,60.1082982758468,68.3128741796296,78.0367043707618,88.6345028620648,99.2318919632835,110.360601854021,122.581105329186,134.921103881229
